기관코드,전체기관명,최하위기관명,차수,서열,소속기관차수,차상위기관코드,최상위기관코드,대표기관코드,유형분류_대,유형분류_중,유형분류_소,우편번호,행정동코드,소재지코드,나머지주소,지번,전화번호,팩스번호,생성일자,폐지일자,변경일자,존폐여부,이전기관코드
1490781,노동부 대전지방노동청 천안지방노동사무소 천안고용안정센터,천안고용안정센터,4.0,4.0,3.0,1490773,1490000,1490000,1.0,8.0,05,,,4413010300,,000720002,0417-565-4570,0417-562-8219,,20060302.0,20060227.0,1,
1490782,노동부 대전지방노동청 천안지방노동사무소 아산고용안정센터,아산고용안정센터,4.0,5.0,0.0,1490773,1490000,1490000,1.0,4.0,11,,,4420010100,,000940002,0418-546-6181,0418-541-8219,20000417,20100705.0,20100727.0,1,
1490783,노동부 대전지방노동청 천안지방노동사무소 고용보험과,고용보험과,4.0,,0.0,1490773,1490000,1490000,,,,,,,,,,,,20060302.0,20060227.0,1,
1490784,노동부 대전지방노동청 천안지방노동사무소 산재보험과,산재보험과,4.0,,0.0,1490773,1490000,1490000,,,,,,,,,,,,20060302.0,20060227.0,1,
1490785,노동부 대전지방노동청 충주지방노동사무소,충주지방노동사무소,3.0,3.0,2.0,1490745,1490000,1490000,1.0,8.0,05,,,4313011500,,000210038,0441-843-0009,0441-843-3313,,20060302.0,20060227.0,1,
1490786,노동부 대전지방노동청 충주지방노동사무소 관리과,관리과,4.0,1.0,0.0,1490785,1490000,1490000,1.0,4.0,07,,,4313011500,,000210038,0441-845-7760,0441-843-3313,,20060302.0,20060227.0,1,
1490787,노동부 대전지방노동청 충주지방노동사무소 근로감독과,근로감독과,4.0,2.0,0.0,1490785,1490000,1490000,1.0,4.0,07,,,4313011500,,000210038,0441-853-1214,0441-843-3313,,20060302.0,20060227.0,1,
1490788,노동부 대전지방노동청 충주지방노동사무소 직업안정과,직업안정과,4.0,,0.0,1490785,1490000,1490000,,,,,,,,,,,,20060302.0,20060227.0,1,
1490789,노동부 대전지방노동청 충주지방노동사무소 고용안정과,고용안정과,4.0,,0.0,1490785,1490000,1490000,,,,,,,,,,,,20060302.0,20060227.0,1,
1490790,노동부 대전지방노동청 충주지방노동사무소 충주고용안정센터,충주고용안정센터,4.0,4.0,3.0,1490785,1490000,1490000,1.0,8.0,05,,,4313011500,,000210038,0441-843-2400,0441-843-3313,,20060302.0,20060227.0,1,
1490791,노동부 대전지방노동청 충주지방노동사무소 제천고용안정센터,제천고용안정센터,4.0,5.0,0.0,1490785,1490000,1490000,1.0,4.0,11,,,4315011000,,002650071,0443-652-9090,0443-652-9092,20000417,20100705.0,20100727.0,1,
1490792,노동부 대전지방노동청 충주지방노동사무소 산재보험과,산재보험과,4.0,,0.0,1490785,1490000,1490000,,,,,,,,,,,,20060302.0,20060227.0,1,
1490793,노동부 대전지방노동청 충주지방노동사무소 고용보험과,고용보험과,4.0,,0.0,1490785,1490000,1490000,,,,,,,,,,,,20060302.0,20060227.0,1,
1490794,노동부 대전지방노동청 보령지방노동사무소,보령지방노동사무소,3.0,3.0,2.0,1490745,1490000,1490000,1.0,8.0,05,,,4418010500,,000120068,0452-934-0009,0452-934-0542,,20060302.0,20060227.0,1,
1490795,노동부 대전지방노동청 보령지방노동사무소 관리과,관리과,4.0,1.0,0.0,1490794,1490000,1490000,1.0,4.0,07,,,4418010500,,000120068,0452-930-6110,0452-934-0542,,20060302.0,20060227.0,1,
1490796,노동부 대전지방노동청 보령지방노동사무소 근로감독과,근로감독과,4.0,2.0,0.0,1490794,1490000,1490000,1.0,4.0,07,,,4418010500,,000120068,0452-930-6130,0452-934-0542,,20060302.0,20060227.0,1,
1490797,노동부 대전지방노동청 보령지방노동사무소 직업안정과,직업안정과,4.0,,0.0,1490794,1490000,1490000,,,,,,,,,,,,20060302.0,20060227.0,1,
1490798,노동부 대전지방노동청 보령지방노동사무소 고용안정과,고용안정과,4.0,,0.0,1490794,1490000,1490000,,,,,,,,,,,,20060302.0,20060227.0,1,
1490799,노동부 대전지방노동청 보령지방노동사무소 보령고용안정센터,보령고용안정센터,4.0,4.0,3.0,1490794,1490000,1490000,1.0,8.0,05,,,4418010500,,000120068,0452-934-2400,0452-934-0542,,20060302.0,20060227.0,1,
1490800,노동부 대전지방노동청 보령지방노동사무소 서산고용안정센터,서산고용안정센터,4.0,5.0,0.0,1490794,1490000,1490000,1.0,4.0,11,,,4421010200,,009850001,0455-669-1919,0455-681-7766,20000417,20100705.0,20100727.0,1,
1490801,노동부 대전지방노동청 보령지방노동사무소 산재보험과,산재보험과,4.0,,0.0,1490794,1490000,1490000,,,,,,,,,,,,20060302.0,20060227.0,1,
1490802,노동부 대전지방노동청 보령지방노동사무소 고용보험과,고용보험과,4.0,,0.0,1490794,1490000,1490000,,,,,,,,,,,,20060302.0,20060227.0,1,
1490803,노동부 고용보험심사위원회,고용보험심사위원회,2.0,,0.0,1490000,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490804,노동부 감사관 감사담당관,감사담당관,3.0,1.0,0.0,1490006,1490000,1490000,1.0,5.0,02,,,4129010700,,000010000,503-9717,503-1478,,20050909.0,20050908.0,1,
1490805,노동부 노사협력관 노사조정담당관,노사조정담당관,3.0,1.0,0.0,1490007,1490000,1490000,1.0,5.0,02,,,4129010700,,000010000,503-0009,503-9739,,20020527.0,20020530.0,1,
1490806,노동부 국제협력관 국제협력담당관,국제협력담당관,3.0,1.0,0.0,1490008,1490000,1490000,1.0,5.0,02,,,4129010700,,000010000,504-7338,507-4755,,20050909.0,20050908.0,1,
1490807,노동부 기획관리실 비상계획관,비상계획관,3.0,1.0,0.0,1490015,1490000,1490000,1.0,5.0,02,,,4129010700,,000010000,503-9726,,,20050414.0,20050411.0,1,
1490808,노동부 고용정책실 인적자원개발과,인적자원개발과,3.0,6.0,0.0,1490025,1490000,1490000,1.0,4.0,07,,,4129010700,,000010000,503-9759,503-9538,,20050909.0,20050908.0,1,
1490809,노동부 서울지방노동청 서울동부지방노동사무소 구의고용안정센터,구의고용안정센터,4.0,5.0,3.0,1490260,1490000,1490000,1.0,8.0,05,,,1121510500,,006800003,457-1919,444-8219,,20060302.0,20060227.0,1,
1490810,노동부 대구지방노동청 대구남부지방노동사무소 반야월고용안정센터,반야월고용안정센터,4.0,4.0,0.0,1490491,1490000,1490000,1.0,4.0,11,,,2714011800,,001290001,053-962-8122,053-962-8126,,20010228.0,20010113.0,1,
1490811,노동부 대구지방노동위원회 사무국,사무국,3.0,24.0,1.0,1490818,1490000,1490000,1.0,4.0,05,,,,,,053-957-8081,,,19980228.0,,1,
1490812,노동부 대구지방노동위원회 사무국 조정과,조정과,4.0,1.0,0.0,1490811,1490000,1490000,1.0,4.0,07,,,,,,053-957-8081,,,19980228.0,20000725.0,1,
1490813,노동부 인천지방노동위원회 사무국 조정과,조정과,4.0,1.0,0.0,1490163,1490000,1490000,1.0,4.0,07,,,2811012100,,000030003,032-322-1132(행정),,,19980228.0,20000725.0,1,
1490814,노동부 강원지방노동위원회 사무국 조정과,조정과,4.0,1.0,0.0,1490175,1490000,1490000,1.0,4.0,07,,,4211012100,,005130003,0361-54-2074,,,19980228.0,20000725.0,1,
1490815,노동부 충북지방노동위원회 사무국 조정과,조정과,4.0,1.0,0.0,1490179,1490000,1490000,1.0,4.0,07,,,4311010400,,000690004,0431-52-0052,,,19980228.0,20000725.0,1,
1490816,노동부 전북지방노동위원회 사무국 조정과,조정과,4.0,1.0,0.0,1490191,1490000,1490000,1.0,4.0,07,,,4511310300,,008070008,0652-83-1918,,,19980228.0,20000725.0,1,
1490817,노동부 제주지방노동위원회 사무국 조정과,조정과,4.0,1.0,0.0,1490217,1490000,1490000,1.0,4.0,07,,,4911010400,,003900000,(064)57-5675,,,20060701.0,20060629.0,1,
1490818,노동부 대구지방노동위원회,대구지방노동위원회,2.0,3.0,0.0,1490000,1490000,1490000,1.0,6.0,01,,,0000000000,,000000000,,,,19980228.0,20000705.0,1,
1490819,노동부 근로기준국 근로복지과,근로복지과,3.0,1.0,0.0,1490065,1490000,1490000,1.0,4.0,07,,,4129010700,,000010000,503-9717,503-9743,,20100705.0,20100727.0,1,
1490820,노동부 근로기준국 임금정책과,임금정책과,3.0,1.0,0.0,1490065,1490000,1490000,1.0,4.0,07,,,4129010700,,000010000,503-9732,503-9743,,20100705.0,20100727.0,1,
1490821,노동부 고용정책실 보험제도과,보험제도과,3.0,4.0,0.0,1490025,1490000,1490000,1.0,4.0,07,,,4129010700,,000010000,503-9750,502-2714,,20050909.0,20050908.0,1,
1490822,노동부 서울지방노동청 서울중부고용안정센터,서울중부고용안정센터,3.0,2.0,0.0,1490233,1490000,1490000,1.0,4.0,11,,,1114000000,,000000000,,,20000417,20100705.0,20100727.0,1,
1490823,노동부 서울지방노동청 종로고용안정센터,종로고용안정센터,3.0,2.0,2.0,1490233,1490000,1490000,1.0,8.0,05,,,1111000000,,000000000,,,,20030607.0,20030612.0,1,
1490824,노동부 서울지방노동청 성북고용안정센터,성북고용안정센터,3.0,2.0,2.0,1490233,1490000,1490000,1.0,8.0,05,,,1129000000,,000000000,,,,20050103.0,20050103.0,1,
1490825,노동부 서울지방노동청 서울강남지방노동사무소,서울강남지방노동사무소,3.0,2.0,2.0,1490233,1490000,1490000,1.0,8.0,05,,,1165010100,,000000000,,,,20060302.0,20060227.0,1,
1490826,노동부 서울지방노동청 서울강남지방노동사무소 관리과,관리과,4.0,1.0,0.0,1490825,1490000,1490000,1.0,4.0,07,,,,,,,,,20060302.0,20060227.0,1,
1490827,노동부 서울지방노동청 서울강남지방노동사무소 근로감독과,근로감독과,4.0,2.0,0.0,1490825,1490000,1490000,1.0,4.0,07,,,,,,,,,20060302.0,20060227.0,1,
1490828,노동부 서울지방노동청 서울강남지방노동사무소 산업안전과,산업안전과,4.0,4.0,0.0,1490825,1490000,1490000,1.0,4.0,07,,,,,,,,,20060302.0,20060227.0,1,
1490829,노동부 서울지방노동청 서울강남지방노동사무소 강남고용안정센터,강남고용안정센터,4.0,4.0,3.0,1490825,1490000,1490000,1.0,8.0,05,,,1168000000,,000000000,,,,20060302.0,20060227.0,1,
1490830,노동부 서울지방노동청 서울강남지방노동사무소 서초고용안정센터,서초고용안정센터,4.0,5.0,0.0,1490825,1490000,1490000,1.0,4.0,11,,,1165000000,,000000000,,,20000417,20100705.0,20100727.0,1,
1490831,노동부 서울지방노동청 서울관악지방노동사무소 사당고용안정센터,사당고용안정센터,4.0,5.0,0.0,1490311,1490000,1490000,1.0,4.0,11,,,1159000000,,000000000,,,20000417,20100705.0,20100727.0,1,
1490832,노동부 서울지방노동청 서울관악지방노동사무소 관악고용안정센터,관악고용안정센터,4.0,5.0,3.0,1490311,1490000,1490000,1.0,8.0,05,,,0000000000,,000000000,,,,20060302.0,20060227.0,1,
1490833,노동부 서울지방노동청 강릉지방노동사무소 속초고용안정센터,속초고용안정센터,4.0,5.0,0.0,1490343,1490000,1490000,1.0,4.0,11,,,,,,,,,20060302.0,20060227.0,1,
1490834,노동부 서울지방노동청 강릉지방노동사무소 산업안전과,산업안전과,4.0,3.0,0.0,1490343,1490000,1490000,1.0,4.0,07,,,4215011100,,011170014,0391-645-4702,0391-645-4707,,20060302.0,20060227.0,1,
1490835,노동부 서울지방노동청 원주지방노동사무소 산업안전과,산업안전과,4.0,3.0,0.0,1490351,1490000,1490000,1.0,4.0,07,,,4213011000,,007830000,0371-745-2400,0371-747-0009,,20060302.0,20060227.0,1,
1490836,노동부 부산지방노동청 부산북부지방노동사무소 북부산고용안정센터,북부산고용안정센터,4.0,4.0,3.0,1490398,1490000,1490000,1.0,8.0,05,,,0000000000,,000000000,,,,20060302.0,20060227.0,1,
1490837,노동부 부산지방노동청 창원지방노동사무소 진해고용안정센터,진해고용안정센터,4.0,7.0,0.0,1490409,1490000,1490000,1.0,4.0,11,,,,,,,,,20060302.0,20060227.0,1,
1490838,노동부 부산지방노동청 양산지방노동사무소 밀양고용안정센터,밀양고용안정센터,4.0,5.0,3.0,1490427,1490000,1490000,1.0,8.0,05,,,0000000000,,000000000,,,,20060302.0,20060227.0,1,
1490839,노동부 부산지방노동청 통영지방노동사무소 산업안전과,산업안전과,4.0,3.0,0.0,1490466,1490000,1490000,1.0,4.0,07,,,4822011100,,003560130,0557-644-2741,0557-645-7195,,20060302.0,20060227.0,1,
1490840,노동부 대구지방노동청 구미지방노동사무소 김천고용안정센터,김천고용안정센터,4.0,5.0,0.0,1490514,1490000,1490000,1.0,4.0,11,,,,,,,,,20060302.0,20060227.0,1,
1490841,노동부 대구지방노동청 영주지방노동사무소 상주고용안정센터,상주고용안정센터,4.0,3.0,0.0,1490526,1490000,1490000,1.0,4.0,11,,,,,,,,,20060302.0,20060227.0,1,
1490842,노동부 경인지방노동청 동인천고용안정센터,동인천고용안정센터,3.0,3.0,0.0,1490542,1490000,1490000,1.0,4.0,11,,,,,,,,,20060302.0,20060227.0,1,
1490843,노동부 경인지방노동청 부천지방노동사무소 김포고용안정센터,김포고용안정센터,4.0,4.0,0.0,1490594,1490000,1490000,1.0,4.0,11,,,,,,,,,20060302.0,20060227.0,1,
1490844,노동부 경인지방노동청 의정부지방노동사무소 동두천고용안정센터,동두천고용안정센터,4.0,7.0,3.0,1490628,1490000,1490000,1.0,8.0,05,,,0000000000,,000000000,,,,20040209.0,20040206.0,1,
1490845,노동부 광주지방노동청 광주중부고용안정센터,광주중부고용안정센터,3.0,2.0,2.0,1490653,1490000,1490000,1.0,8.0,05,,,0000000000,,000000000,,,,20020527.0,20020530.0,1,
1490846,노동부 광주지방노동청 전주지방노동사무소 정읍고용안정센터,정읍고용안정센터,4.0,5.0,0.0,1490669,1490000,1490000,1.0,4.0,11,,,,,,,,,20060302.0,20060227.0,1,
1490847,노동부 광주지방노동청 익산지방노동사무소 김제고용안정센터,김제고용안정센터,4.0,4.0,3.0,1490712,1490000,1490000,1.0,8.0,05,,,0000000000,,000000000,,,,20060302.0,20060227.0,1,
1490848,노동부 광주지방노동청 여수지방노동사무소 광양고용안정센터,광양고용안정센터,4.0,5.0,0.0,1490692,1490000,1490000,1.0,4.0,11,,,,,,,,,20060302.0,20060227.0,1,
1490849,노동부 대전지방노동청 대전중부고용안정센터,대전중부고용안정센터,3.0,3.0,2.0,1490745,1490000,1490000,1.0,8.0,05,,,0000000000,,000000000,,,,20040701.0,20040628.0,1,
1490850,노동부 대전지방노동청 논산고용안정센터,논산고용안정센터,3.0,3.0,2.0,1490745,1490000,1490000,1.0,8.0,05,,,0000000000,,000000000,,,,20040701.0,20040628.0,1,
1490851,노동부 대전지방노동청 충주지방노동사무소 산업안전과,산업안전과,4.0,3.0,0.0,1490785,1490000,1490000,1.0,4.0,07,,,4313011500,,000210038,,,,20060302.0,20060227.0,1,
1490852,노동부 대전지방노동청 보령지방노동사무소 산업안전과,산업안전과,4.0,3.0,0.0,1490794,1490000,1490000,1.0,4.0,07,,,4418010500,,000120068,0452-930-6130,0452-934-0542,,20060302.0,20060227.0,1,
1490853,노동부 기획관리실 비상계획담당관,비상계획담당관,3.0,3.0,0.0,1490015,1490000,1490000,1.0,5.0,02,,,4129010700,,000010000,503-9719,502-9555,,20050414.0,20050411.0,1,
1490854,노동부 서울지방노동청 서울북부지방노동사무소 노원고용안정센터,노원고용안정센터,4.0,5.0,0.0,1490298,1490000,1490000,1.0,4.0,11,,,1135000000,,000000000,,,20010101,20100705.0,20100727.0,1,
1490855,노동부 서울지방노동청 서울북부지방노동사무소 강북고용안정센터,강북고용안정센터,4.0,5.0,0.0,1490298,1490000,1490000,1.0,4.0,11,,,1130500000,,000000000,,,20010101,20100705.0,20100727.0,1,
1490856,노동부 부산지방노동청 통영지방노동사무소 거제고용안정센터,거제고용안정센터,4.0,4.0,3.0,1490466,1490000,1490000,1.0,8.0,05,,,4831000000,,000000000,,,20010301,20100705.0,20100727.0,1,
1490857,노동부 대구지방노동청 달서고용안정센터,달서고용안정센터,3.0,3.0,2.0,1490474,1490000,1490000,1.0,8.0,05,,,2729000000,,000000000,,,20010301,20100705.0,20100727.0,1,
1490858,노동부 대구지방노동청 영주지방노동사무소 문경고용안정센터,문경고용안정센터,4.0,4.0,0.0,1490526,1490000,1490000,1.0,4.0,11,,,4728000000,,000000000,,,20010301,20100705.0,20100727.0,1,
1490859,노동부 경인지방노동청 수원지방노동사무소 오산고용안정센터,오산고용안정센터,4.0,6.0,0.0,1490580,1490000,1490000,1.0,4.0,11,,,4137000000,,000000000,,,20010301,20100705.0,20100727.0,1,
1490860,노동부 경인지방노동청 수원지방노동사무소 안성고용안정센터,안성고용안정센터,4.0,6.0,3.0,1490580,1490000,1490000,1.0,8.0,05,,,4155000000,,000000000,,,20010301,20100705.0,20100727.0,1,
1490861,노동부 경인지방노동청 성남지방노동사무소 하남고용안정센터,하남고용안정센터,4.0,4.0,0.0,1490641,1490000,1490000,1.0,4.0,11,,,4145000000,,000000000,,,20010301,20100705.0,20100727.0,1,
1490862,노동부 광주지방노동청 광산고용안정센터,광산고용안정센터,3.0,2.0,0.0,1490653,1490000,1490000,1.0,8.0,05,,,2920000000,,000000000,,,20010101,20100705.0,20100727.0,1,
1490863,노동부 광주지방노동청 전주지방노동사무소 남원고용안정센터,남원고용안정센터,4.0,6.0,0.0,1490669,1490000,1490000,1.0,4.0,11,,,4519000000,,000000000,,,20010301,20100705.0,20100727.0,1,
1490864,노동부 대전지방노동청 공주고용안정센터,공주고용안정센터,3.0,3.0,0.0,1490745,1490000,1490000,1.0,4.0,11,,,4415000000,,000000000,,,20010301,20100705.0,20100727.0,1,
1490865,노동부 최저임금위원회,최저임금위원회,2.0,3.0,1.0,1490000,1490000,1490000,1.0,6.0,01,,,1168010800,,000710000,541-1490,637-5905,20010101,20100705.0,20100727.0,1,1490218
1490866,노동부 최저임금위원회 사무국,사무국,3.0,1.0,0.0,1490865,1490000,1490000,1.0,4.0,05,,,1168010800,,000710000,541-1490,637-5905,20010101,20100705.0,20100727.0,1,1490219
1490867,노동부 서울지방노동청 춘천지방노동사무소 홍천고용안정센터,홍천고용안정센터,4.0,4.0,3.0,1490322,1490000,1490000,1.0,8.0,05,,,4272000000,,000000000,,,20010101,20100705.0,20100727.0,1,
1490868,노동부 부산지방노동청 진주지방노동사무소 진주고용안정센터,진주고용안정센터,4.0,4.0,3.0,1490450,1490000,1490000,1.0,8.0,05,,,4817000000,,000000000,,,20010301,20100705.0,20100727.0,1,
1490869,노동부 부산지방노동청 진주지방노동사무소 사천고용안정센터,사천고용안정센터,4.0,4.0,3.0,1490450,1490000,1490000,1.0,8.0,05,,,4824000000,,000000000,,,20010301,20100705.0,20100727.0,1,
1490870,노동부 대구지방노동청 대구남부지방노동사무소 경산고용안정센터,경산고용안정센터,4.0,4.0,3.0,1490491,1490000,1490000,1.0,8.0,05,,,4729000000,,000000000,,,20010301,20100705.0,20100727.0,1,1490810
